StartDateTime,UserId,CallType,disconnectType,Total_Handle_Time,Total_Hold_Time,Total_Talk_Time
31:09.6,3ada4c7f-b585-4818-9438-b4d5f9d61989,Inbound_Queue,endpoint,429.23,0,249.23
31:57.4,f0b45afb-1194-4ce8-8e8e-356c8c4a5474,Inbound_Queue,peer,1790.814,511.775,1099.039
32:45.1,e974e08f-6dff-4187-a7c2-e21cad1e7452,Inbound_Queue,peer,520.293,173.077,345.216
33:17.4,02709d36-9970-4d79-bc59-6c932dfd7c2e,Inbound_Queue,transfer,638.185,0,458.185
33:51.9,6a04b882-aee7-46ae-ab7c-a897612b4f48,Inbound_Queue,peer,818.908,123.006,526.001
33:56.4,0496289e-0ec0-4060-a396-eb01ed3b22d7,Inbound_Queue,conferenceTransfer,1560.324,809.47,570.854
34:23.7,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,peer,1548.355,314.467,1053.888
34:24.3,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,575.187,0,395.187
35:36.7,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,peer,1526.148,0,1521.148
36:10.1,c9167e6d-1661-460e-bca6-da35ecb2866d,Inbound_Queue,endpoint,4019.56,1874.262,1965.298
36:14.5,5e6b0aa5-78f6-475d-897e-fe2036aa4250,Inbound_Queue,peer,1104.623,116.5,808.123
36:26.6,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,peer,221.073,0,41.073
36:36.5,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,peer,387.028,0,259.401
37:11.5,eb6e9215-042f-4f5d-9f5e-643f13daad08,Inbound_Queue,peer,448.217,72.458,371.759
37:37.7,6ddb2b56-0b3e-4a47-89f0-d49e23dcd237,Inbound_Queue,peer,1090.531,126.849,961.682
37:42.4,21e90dac-b238-4f78-a740-02b24ae01154,Inbound_Queue,endpoint,1978.039,383.875,1419.279
37:57.6,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,1956.341,0,1953.341
38:03.1,735df99e-ecf2-465f-9b23-af57f9816040,Inbound_Queue,peer,570.154,0,390.154
38:05.7,84eca844-80a4-4c06-b2f3-a9317ba97d9a,Inbound_Queue,peer,2572.644,283.567,2109.077
39:28.1,5867c9ef-4b00-4c2e-8626-049028df8d80,Inbound_Queue,peer,572.524,0,392.524
39:32.0,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,986.733,264.741,612.992
39:49.2,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,730.83,0,550.83
39:50.8,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,peer,95.826,0,90.118
40:18.5,e9a52a16-8aed-4650-ae12-008a27de3264,Inbound_Queue,transfer,3906.962,481.156,3245.806
40:23.5,610d92c5-8f00-4f56-b1ad-4ace5c1acc58,Inbound_Queue,peer,551.293,76.455,471.277
41:41.8,0544876f-4db0-46be-9f60-752ec4413636,Inbound_Queue,peer,1667.233,1007.713,479.52
41:51.5,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,transfer,884.835,1.572,879.263
42:32.4,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,transfer,1306.454,308.369,818.085
42:45.3,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,endpoint,210.566,0,30.566
43:02.8,14dfa860-b731-4b36-9e5f-e3da58bfa76f,Inbound_Queue,client,475.144,0,295.144
43:28.8,6e881084-8174-4d5f-9f61-bc83d2d5027d,Inbound_Queue,transfer,245.651,11.856,53.795
43:46.5,a30a63b9-93eb-431e-b066-efc787235721,Inbound_Queue,peer,735.642,0,730.964
44:27.8,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,244.251,0,64.251
44:53.2,02709d36-9970-4d79-bc59-6c932dfd7c2e,Inbound_Queue,client,938.642,231.804,667.043
45:29.1,816d5491-7217-4602-9ccb-5da5112dfac8,Inbound_Queue,peer,1310.082,107.516,1199.566
45:37.1,0d7185ba-bb22-4cd1-980f-7ef567a7e79c,Inbound_Queue,peer,240.733,0.338,233.553
45:56.2,3bef7e85-6652-41ba-986c-d1793b5ae19a,Inbound_Queue,peer,1690.185,141.721,1546.464
46:00.1,1c2a0e5d-c17e-4919-9546-46d2d792021a,Inbound_Queue,endpoint,1068.747,0,888.747
46:20.3,2adad817-f8f6-4b84-876b-7f2153a1232e,Inbound_Queue,peer,1229.185,160.5,1028.685
46:26.3,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,transfer,479.804,0,475.974
47:09.5,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,peer,1028.055,339.55,508.505
47:21.9,b8b5a757-7176-499d-b93d-8feebb36c09f,Inbound_Queue,peer,150.988,3.673,142.759
47:37.8,8edfd986-7da5-4c4b-81c3-83266f2a9955,Inbound_Queue,client,394.581,0,214.581
47:40.4,eb2417e8-cb69-4cd5-a7c3-a625c808bbc8,Inbound_Queue,peer,2391.632,1117.999,1093.633
48:44.4,502d6033-517a-49ef-b5a0-632601053d1c,Inbound_Queue,endpoint,220.995,8.094,32.901
48:45.3,c4580193-23d1-4a28-aebb-136c27848142,Inbound_Queue,client,1161.098,410.415,570.683
49:42.8,d2b5db33-03d0-46a9-a8fc-13794f4d0d6a,Inbound_Queue,peer,622.696,229.078,213.618
50:02.0,adf0125d-22ab-480b-9a84-9d7889adb38c,Inbound_Queue,endpoint,208.117,0,28.117
50:32.4,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,1632.535,198.852,1253.683
50:33.8,b0f01320-84cb-4f99-85df-7e44bba5baba,Inbound_Queue,peer,855.188,116.963,709.401
50:40.5,9dd55310-22d1-4746-99af-6de42bd7254c,Inbound_Queue,client,306.188,0,126.188
50:56.3,b0996dc3-b802-443c-8596-98eca7bc63f4,Inbound_Queue,peer,1036.304,0,856.304
52:03.1,52e08b91-dc97-48b3-bbc5-bd48451ead22,Inbound_Queue,peer,656.584,100.129,458.737
52:18.5,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,peer,1358.76,228.005,1105.85
52:44.9,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,peer,770.174,104.588,661.778
53:32.9,42c439e6-9c60-48e5-b0a4-46e49c341158,Inbound_Queue,peer,1271.457,0,1091.457
54:04.6,f7f9c471-4578-4226-869b-58f17ffcb657,Inbound_Queue,peer,2820.115,559.083,2081.032
54:12.6,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,peer,210.051,0,30.051
54:37.8,46f7670a-55bd-4c83-8036-184c5b14b5fe,Inbound_Queue,client,886.352,501.282,205.07
55:42.4,9f3dbb17-1a42-45f6-b59c-c47b90a8a36e,Inbound_Queue,peer,1013.988,132.222,877.766
56:12.6,160993fa-c10c-47f8-ab0e-3604b4f1c927,Inbound_Queue,peer,1033.102,0,857.491
56:58.4,ab231e97-5e63-47fb-82f6-729f15eed115,Inbound_Queue,peer,926.995,425.928,321.067
57:03.7,d5486df6-8847-4eeb-ab47-076356427abf,Inbound_Queue,peer,678.003,0,498.003
57:15.4,e974e08f-6dff-4187-a7c2-e21cad1e7452,Inbound_Queue,peer,896.764,162.983,732.149
58:12.6,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,peer,719.907,132.965,584.22
58:37.9,49196b79-8854-4fa5-ab83-e3f2eed52695,Inbound_Queue,peer,818.675,67.325,721.35
59:55.9,1a84cf8f-6efc-4f95-a0bb-89f4d017a800,Inbound_Queue,peer,541.097,0,361.097
59:57.1,38aaf3d7-da25-4a9b-9f19-6e19d73d3247,Inbound_Queue,peer,701.689,0,601.689
00:38.8,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,peer,332.143,0,285.533
00:41.6,725f01db-66fe-4dc6-a990-93a7a68bf8d3,Inbound_Queue,peer,1437.646,555.647,877.999
01:04.7,e47ca893-1edc-49e9-b0bd-58cde8182443,Inbound_Queue,peer,1802.711,534.374,1088.337
01:53.7,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,peer,417.594,0,257.986
02:08.0,2fdbdbbd-bf46-4ff2-a8d1-082d1edfef81,Inbound_Queue,endpoint,1286.91,0,1106.91
02:10.4,aa26e2bd-1385-44f0-af87-72d3e32568b4,Inbound_Queue,client,1119.206,1.731,937.475
03:09.0,4f33a4b0-1d58-402b-9046-16d2157e3b77,Inbound_Queue,peer,928.966,0,850.966
03:22.4,c3142bb9-3dc4-45c3-ab42-32d6875110ee,Inbound_Queue,peer,1022.126,229.187,612.939
03:28.8,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,client,362.956,0,182.956
04:04.3,c3557b79-457d-491d-80f5-5e2c46eb193e,Inbound_Queue,peer,3634.668,329.202,3157.936
04:28.7,1a1b0387-e91a-432b-afee-1421669d3709,Inbound_Queue,peer,1211.886,17.193,1014.693
04:43.4,255d569b-e1cf-46f4-bfba-88b4a69f5455,Inbound_Queue,peer,1018.554,0,1007.554
04:53.1,735df99e-ecf2-465f-9b23-af57f9816040,Inbound_Queue,peer,1062.562,0,882.562
04:54.3,6e881084-8174-4d5f-9f61-bc83d2d5027d,Inbound_Queue,client,412.169,0,232.169
04:56.3,d1f986ef-1bad-4c64-9680-a3c042ffcdf3,Inbound_Queue,client,1593.125,444.159,968.966
04:57.7,1458ae06-af72-43d9-bc11-5c8d39b0e0c4,Inbound_Queue,peer,488.694,0,484.784
05:49.9,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,1273.82,136.695,1134.33
06:52.8,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,client,195.989,0,15.989
07:15.6,5867c9ef-4b00-4c2e-8626-049028df8d80,Inbound_Queue,client,364.937,0,184.937
07:41.5,610d92c5-8f00-4f56-b1ad-4ace5c1acc58,Inbound_Queue,peer,451.864,0,291.037
08:11.0,0d7185ba-bb22-4cd1-980f-7ef567a7e79c,Inbound_Queue,peer,465.488,0.998,460.688
08:12.4,b8b5a757-7176-499d-b93d-8feebb36c09f,Inbound_Queue,peer,514.519,2.409,509.11
08:16.2,14dfa860-b731-4b36-9e5f-e3da58bfa76f,Inbound_Queue,peer,235.708,0,55.708
08:25.0,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,620.604,0,440.604
08:53.3,502d6033-517a-49ef-b5a0-632601053d1c,Inbound_Queue,client,197.162,0,17.162
09:15.1,a9db4161-ec04-4fe1-8fa9-4645b96ff374,Inbound_Queue,peer,3688.299,1255.084,2253.215
09:19.2,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,706.843,0,526.843
09:24.6,70f68240-114b-419f-835e-33728e8e262f,Inbound_Queue,peer,574.815,0,572.988
09:39.5,8edfd986-7da5-4c4b-81c3-83266f2a9955,Inbound_Queue,peer,1287.423,0,1107.423
10:04.7,7cb2b3b9-b20b-496f-a7d1-b231ac85d46c,Inbound_Queue,peer,190.515,0,10.515
10:15.4,9dd55310-22d1-4746-99af-6de42bd7254c,Inbound_Queue,endpoint,181.922,0,1.922
10:21.2,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,peer,431.757,0,428.757
10:26.8,0350e824-4af2-4216-90b4-0d6d6b37b894,Inbound_Queue,transfer,2637.216,1275.751,1181.465
10:39.2,83182297-7f24-413b-8783-8a80d4ed30c4,Inbound_Queue,peer,983.235,0,803.235
11:46.0,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,endpoint,113.95,0,59.95
12:14.6,11198704-25fa-4c04-8371-77d2253d8ca9,Inbound_Queue,peer,2680.755,88.616,2412.139
12:21.6,d6e29412-dfdd-45c1-a597-29a960a5c5f8,Inbound_Queue,peer,344.398,0,164.398
12:27.5,a35eadcd-a709-4b9a-8d6c-710ceec42f56,Inbound_Queue,endpoint,1211.597,0,1031.597
12:34.2,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,1728.182,796.797,751.385
12:40.7,21fe413d-41f8-4141-8c83-5e392837b340,Inbound_Queue,peer,451.303,0,446.303
13:02.9,629c0093-a219-49a6-bcf7-aefdf84ed746,Inbound_Queue,peer,794.64,0,614.64
13:32.5,d2b5db33-03d0-46a9-a8fc-13794f4d0d6a,Inbound_Queue,peer,1690.197,498.566,1011.631
13:39.7,8716932b-1c67-4002-8a55-9c2b20eaca79,Inbound_Queue,client,5047.552,1487.519,3410.489
13:58.2,f93467b7-b7e3-4dfd-9305-d39492513cc4,Inbound_Queue,peer,3183.569,1293.828,1887.741
14:08.0,6b633a32-ec20-48f4-91dd-503d459eda1f,Inbound_Queue,peer,1181.297,0,1121.297
14:30.1,63bb6f93-004c-4a79-8d01-7de24f75241b,Inbound_Queue,client,1814.96,0,1800.129
14:31.7,d7676e0c-8f59-428a-b165-4fa63b4f8db9,Inbound_Queue,peer,1517.909,678.531,659.378
14:35.3,a4ca4f9f-4cb0-4145-9b33-1bafc45fc1ff,Inbound_Queue,peer,2229.353,751.59,1468.116
14:48.4,20b5fddc-f6b0-43c2-b435-f8d6ddf250b0,Inbound_Queue,peer,2221.355,0,2165.355
14:52.5,e0e99868-ae4e-4d91-a609-ad1f37391890,Inbound_Queue,peer,1096.12,208.898,738.551
15:11.7,f0b45afb-1194-4ce8-8e8e-356c8c4a5474,Inbound_Queue,peer,623.067,0,443.067
15:15.5,809f8e6c-6117-4ab2-9100-d3a22f659893,Inbound_Queue,peer,569.662,0,389.662
15:42.3,6418b087-04b0-40d8-a517-b7cc92477aed,Inbound_Queue,client,853.624,0,673.624
16:01.9,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,peer,799.705,0,619.705
17:20.8,6a04b882-aee7-46ae-ab7c-a897612b4f48,Inbound_Queue,peer,572.611,0,392.611
18:01.3,87dc437c-feaf-4fd3-b1a3-5676468dae1d,Inbound_Queue,client,36.363,0,31.434
18:34.3,1c2a0e5d-c17e-4919-9546-46d2d792021a,Inbound_Queue,endpoint,886.353,0,706.353
19:32.8,57fe1954-e706-4ac9-a693-8f0d8b5faa5d,Inbound_Queue,peer,1151.478,477.013,494.465
20:39.3,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,peer,472.838,2.305,467.533
20:53.8,ea63a7f4-000e-44c3-9a17-c94ba222767e,Inbound_Queue,client,1759.973,434.118,1322.924
21:01.9,5e684929-3b8d-47d4-926e-4ad7d09388ce,Inbound_Queue,peer,339.181,0,202.665
21:27.9,7e5d301d-a5e1-499f-8423-5300e8392c5a,Inbound_Queue,peer,372.091,57.862,311.229
21:41.7,af512203-3ea2-48d5-bbf5-e46ae915d4d8,Inbound_Queue,client,246.178,0,66.178
21:48.9,193caf00-bddc-4964-a034-44837daa3bb3,Inbound_Queue,transfer,609.119,2.492,426.627
22:10.1,3cee4f26-b17c-4a0e-8faa-22b2f5da37a9,Inbound_Queue,peer,2103.372,665.209,1258.163
22:18.1,1de5336c-7f42-4615-8c87-4ac11784ee8f,Inbound_Queue,peer,1019.959,0,839.959
22:51.2,397cbba2-3e6a-41d8-84bb-bb4c8775bea0,Inbound_Queue,peer,2370.018,1106.748,1258.765
23:01.7,816d5491-7217-4602-9ccb-5da5112dfac8,Inbound_Queue,peer,498.673,0,496.673
23:03.9,b0996dc3-b802-443c-8596-98eca7bc63f4,Inbound_Queue,peer,741.42,0,689.494
23:35.9,f2411143-83df-4206-90cd-7028e4b3be2d,Inbound_Queue,client,1131.42,375.293,576.127
23:52.1,d5486df6-8847-4eeb-ab47-076356427abf,Inbound_Queue,client,456.438,0,276.438
23:52.3,4e77d158-9903-4400-8e78-0d9a23a39875,Inbound_Queue,peer,1317.01,682.551,625.725
24:52.9,46f7670a-55bd-4c83-8036-184c5b14b5fe,Inbound_Queue,peer,2990.184,1214.997,1595.187
24:53.3,2f8ce95f-a182-4416-b140-458a8a0ed96c,Inbound_Queue,endpoint,183.627,0,3.627
25:18.0,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,client,209.458,0,29.458
25:44.2,036312a0-c289-46d9-b602-d686886d3728,Inbound_Queue,transfer,2644.541,501.633,2137.908
25:55.3,f7b69e0d-7656-439f-9383-e764e09c32ef,Inbound_Queue,peer,1826.928,161.345,1485.583
26:15.5,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,962.383,164.047,796.336
26:27.9,addaecc5-bc24-44d4-883f-f667970c2545,Inbound_Queue,peer,1021.03,0,909.037
26:53.8,e974e08f-6dff-4187-a7c2-e21cad1e7452,Inbound_Queue,peer,1783.399,226.561,1554.867
27:00.4,ab231e97-5e63-47fb-82f6-729f15eed115,Inbound_Queue,peer,1439.738,0,1259.738
27:02.6,9f3dbb17-1a42-45f6-b59c-c47b90a8a36e,Inbound_Queue,peer,892.029,0,889.192
27:04.7,54ea8c3b-6ecf-4585-9f16-e952cd6b249b,Inbound_Queue,peer,911.432,273.142,529.588
27:08.3,1458ae06-af72-43d9-bc11-5c8d39b0e0c4,Inbound_Queue,peer,456.49,0,451.653
27:19.7,7cb2b3b9-b20b-496f-a7d1-b231ac85d46c,Inbound_Queue,endpoint,181.522,0,1.522
29:26.3,457eb428-bc02-4f52-b77d-e63756825e07,Inbound_Queue,client,4066.246,2023.821,1904.425
29:35.2,9dd55310-22d1-4746-99af-6de42bd7254c,Inbound_Queue,client,1498.337,0,1318.337
29:51.7,5867c9ef-4b00-4c2e-8626-049028df8d80,Inbound_Queue,peer,391.813,0,211.813
29:53.3,3bef7e85-6652-41ba-986c-d1793b5ae19a,Inbound_Queue,peer,1176.784,329.325,845.459
30:01.4,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,endpoint,67.093,0,28.093
30:12.3,42c439e6-9c60-48e5-b0a4-46e49c341158,Inbound_Queue,peer,2115.32,0,1935.32
30:26.0,52e08b91-dc97-48b3-bbc5-bd48451ead22,Inbound_Queue,client,290.132,0,231.151
30:26.5,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,client,716.443,0,712.721
31:14.2,b4ad9889-08e7-4dd2-90c0-2fe3d2cb484a,Inbound_Queue,peer,1051.514,437.057,434.457
31:32.0,59f8eea1-fc1a-4435-9cdd-65ebaecf7ada,Inbound_Queue,peer,696.701,174.632,342.069
31:43.8,b0f01320-84cb-4f99-85df-7e44bba5baba,Inbound_Queue,endpoint,1799.395,264.158,1355.237
31:55.3,6607042e-58ad-440e-a713-936f3bd890f6,Inbound_Queue,peer,1111.787,0,931.787
32:00.9,660ed913-79ce-44af-8bad-77d1b6bff891,Inbound_Queue,client,3058.133,0,2878.133
32:44.9,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,46.49,0,25.605
32:48.6,8a1bfa1e-a509-4159-a617-b144da7cde68,Inbound_Queue,peer,1111.863,76.708,855.155
33:37.7,0d7185ba-bb22-4cd1-980f-7ef567a7e79c,Inbound_Queue,peer,986.151,81.819,891.332
33:49.1,d8faa74c-3219-4337-850b-fb9954a4bf2a,Inbound_Queue,client,1102.694,0,922.694
34:02.6,ff00ba56-0613-4822-836a-3663ff476a32,Inbound_Queue,peer,2946.699,0,2944.131
34:08.6,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,392.606,0,212.606
34:10.5,d6e29412-dfdd-45c1-a597-29a960a5c5f8,Inbound_Queue,peer,6900.064,3607.206,3112.858
34:33.9,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,client,470.311,154.017,136.294
34:43.7,49196b79-8854-4fa5-ab83-e3f2eed52695,Inbound_Queue,peer,496.524,0.913,385.913
34:56.3,1a84cf8f-6efc-4f95-a0bb-89f4d017a800,Inbound_Queue,peer,717.263,249.975,287.288
35:07.1,4ff996ef-9f41-4fc7-9894-333cd0364bcc,Inbound_Queue,peer,274.015,0,94.015
35:11.2,c3142bb9-3dc4-45c3-ab42-32d6875110ee,Inbound_Queue,peer,360.513,0,180.513
35:12.8,aa26e2bd-1385-44f0-af87-72d3e32568b4,Inbound_Queue,client,886.564,2.427,704.137
35:23.2,84eca844-80a4-4c06-b2f3-a9317ba97d9a,Inbound_Queue,client,513.538,0,333.538
36:22.6,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,710.929,0,530.929
36:24.7,5e6b0aa5-78f6-475d-897e-fe2036aa4250,Inbound_Queue,peer,2252.56,860.281,1212.279
36:32.9,0496289e-0ec0-4060-a396-eb01ed3b22d7,Inbound_Queue,peer,183.675,0,3.675
37:15.6,14dfa860-b731-4b36-9e5f-e3da58bfa76f,Inbound_Queue,client,812.926,0,632.926
37:17.8,735df99e-ecf2-465f-9b23-af57f9816040,Inbound_Queue,peer,2661.236,474.533,2006.703
37:40.1,2fdbdbbd-bf46-4ff2-a8d1-082d1edfef81,Inbound_Queue,endpoint,557.667,0,377.667
37:53.9,fefd5888-a8c0-4c46-8061-81b2e104efb0,Inbound_Queue,endpoint,1305.26,162.605,1093.01
37:57.5,b16a44d9-b58a-49ff-bc25-8155079eac20,Inbound_Queue,peer,2181.714,172.337,1829.377
38:33.4,160993fa-c10c-47f8-ab0e-3604b4f1c927,Inbound_Queue,peer,1882.311,407.736,1360.905
38:54.0,1a1b0387-e91a-432b-afee-1421669d3709,Inbound_Queue,peer,1419.281,0,1239.281
39:04.5,725f01db-66fe-4dc6-a990-93a7a68bf8d3,Inbound_Queue,peer,757.847,88.45,666.556
39:04.7,f0b45afb-1194-4ce8-8e8e-356c8c4a5474,Inbound_Queue,peer,1430.259,303.669,1084.022
39:32.9,629c0093-a219-49a6-bcf7-aefdf84ed746,Inbound_Queue,peer,2007.723,527.12,1300.603
39:34.4,5e684929-3b8d-47d4-926e-4ad7d09388ce,Inbound_Queue,endpoint,1175.915,0,1147.915
40:02.5,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,17.904,0,5.904
41:03.6,70f68240-114b-419f-835e-33728e8e262f,Inbound_Queue,transfer,563.317,0,556.509
41:42.8,7692606e-6ff5-4d86-9986-3eafe5513617,Inbound_Queue,peer,107.152,0,36.152
41:50.9,d1cd42d9-cdbb-425b-9c63-4b2de8ecc92f,Inbound_Queue,peer,953.729,150.938,622.791
41:52.1,4f33a4b0-1d58-402b-9046-16d2157e3b77,Inbound_Queue,peer,484.286,3.598,476.688
42:25.1,6418b087-04b0-40d8-a517-b7cc92477aed,Inbound_Queue,peer,3003.094,0,2823.094
43:19.8,21fe413d-41f8-4141-8c83-5e392837b340,Inbound_Queue,peer,738.566,0,681.015
43:29.6,20c90d44-45f8-4a87-bcc2-6951039092ad,Inbound_Queue,peer,509.279,0,503.504
44:07.7,306af771-c40a-45ae-8657-c7b981bd3521,Inbound_Queue,endpoint,1374.223,139.336,1054.887
44:25.9,37b61721-f642-4a1c-92e4-5764373107ab,Inbound_Queue,peer,1690.995,152.785,1358.21
44:29.9,816d5491-7217-4602-9ccb-5da5112dfac8,Inbound_Queue,peer,960.85,0,958.292
45:06.4,d5486df6-8847-4eeb-ab47-076356427abf,Inbound_Queue,peer,1352.2,354.829,817.371
46:18.5,02709d36-9970-4d79-bc59-6c932dfd7c2e,Inbound_Queue,client,1526.049,84.434,1312.615
47:12.9,193caf00-bddc-4964-a034-44837daa3bb3,Inbound_Queue,client,313.981,0,133.981
47:43.9,a35eadcd-a709-4b9a-8d6c-710ceec42f56,Inbound_Queue,endpoint,2656.022,0,2476.022
47:56.4,597bddf4-8a4a-4349-af69-fd25a3e396a3,Inbound_Queue,peer,496.024,0,343.024
48:16.4,d1f986ef-1bad-4c64-9680-a3c042ffcdf3,Inbound_Queue,client,2159.04,639.958,1339.082
48:27.2,72a2b252-c880-47a3-8bef-8fe753331cfd,Inbound_Queue,peer,1392.833,0,1212.833
49:32.2,9e320771-73b1-4592-819a-7f022b7fb43a,Inbound_Queue,peer,361.581,0,301.93
50:29.7,52e08b91-dc97-48b3-bbc5-bd48451ead22,Inbound_Queue,peer,1928.356,576.113,1346.601
50:30.2,635c4df8-045d-4be4-bc5d-673938b9ee60,Inbound_Queue,peer,40.252,0,34.358
50:48.6,06131d34-d97c-4ff9-a8d0-51af3d3907c0,Inbound_Queue,peer,1057.807,0,1055.019
50:58.1,d7676e0c-8f59-428a-b165-4fa63b4f8db9,Inbound_Queue,peer,1460.302,637.584,642.718
51:05.1,8261bb15-26ea-48f4-b5e8-686de8c5ccea,Inbound_Queue,peer,2846.247,117.024,2726.253
51:11.6,0ad1d053-a3a3-4056-a412-f4ac54609ed3,Inbound_Queue,peer,444.654,0,264.654
51:29.5,0c0ef954-5e4b-4029-b7b5-2348b25edf2e,Inbound_Queue,peer,414.132,0,234.132
51:39.5,e9d88d3f-b816-407b-be29-e652e1ac8720,Inbound_Queue,transfer,689.526,0,684.942
51:43.3,a1f6fcd7-2e96-4af8-9c5d-047878b26aa4,Inbound_Queue,peer,502.022,0,383.339
51:55.6,9f3dbb17-1a42-45f6-b59c-c47b90a8a36e,Inbound_Queue,endpoint,436.537,224.463,184.074
51:56.6,255d569b-e1cf-46f4-bfba-88b4a69f5455,Inbound_Queue,peer,1403.278,135.052,1265.226
52:02.2,bed34990-b428-4868-b4b3-e18e0980dedf,Inbound_Queue,peer,1742.333,56.808,1677.564
54:09.6,ffbaedee-9796-469c-89b4-fd22cec5fff7,Inbound_Queue,endpoint,346.516,0,274.516
54:29.9,eff70e56-61a1-4c81-ac40-902f099d9017,Inbound_Queue,transfer,658.289,19.659,458.63
54:57.2,49196b79-8854-4fa5-ab83-e3f2eed52695,Inbound_Queue,transfer,2284.114,970.137,1133.977
55:02.2,addaecc5-bc24-44d4-883f-f667970c2545,Inbound_Queue,peer,688.582,0,508.582
55:09.5,f3a9065d-c4e2-44a0-a93c-bb3495afe226,Inbound_Queue,peer,652.075,140.039,332.036
55:15.9,df4e932b-8d7f-4e00-8d45-18eef77126a3,Inbound_Queue,peer,2961.317,838.642,1942.675
55:32.7,abd7e836-7c8a-42e9-98c0-25f4e65233ba,Inbound_Queue,peer,353.172,0,173.172
56:01.0,9aed926c-d44e-4772-84f2-8dd68b5f85a5,Inbound_Queue,peer,1206.147,142.733,883.414
56:02.5,3ada4c7f-b585-4818-9438-b4d5f9d61989,Inbound_Queue,peer,635.623,0,455.623
57:15.6,4e77d158-9903-4400-8e78-0d9a23a39875,Inbound_Queue,client,64.245,0,3.41
57:49.1,991de021-0e54-4cff-a83d-793551c930d7,Inbound_Queue,transfer,391.808,0,389.808
00:15.6,87dc437c-feaf-4fd3-b1a3-5676468dae1d,Inbound_Queue,client,90.181,0,80.555
00:38.5,2fdbdbbd-bf46-4ff2-a8d1-082d1edfef81,Inbound_Queue,endpoint,817.729,0,637.729
00:58.0,f75f5a38-3e79-4fe2-87a4-c375235ca13a,Inbound_Queue,client,104.936,0,65.936
01:02.6,58eea8b2-12ef-4e44-b229-af25799ac3bb,Inbound_Queue,endpoint,857.191,219.294,457.897
01:05.6,b7012e18-db86-4f79-9c20-63f445065951,Inbound_Queue,peer,1444.808,0,1264.808
02:03.0,2dcedc95-b76c-407f-a454-c527e7b47f7a,Inbound_Queue,peer,734.381,241.836,333.545
02:10.1,b4ad9889-08e7-4dd2-90c0-2fe3d2cb484a,Inbound_Queue,peer,776.562,70.034,526.528
03:09.4,eb2417e8-cb69-4cd5-a7c3-a625c808bbc8,Inbound_Queue,peer,3415.666,1186.208,2049.458
03:41.8,3bef7e85-6652-41ba-986c-d1793b5ae19a,Inbound_Queue,peer,911.907,52.304,857.603
03:53.3,aa26e2bd-1385-44f0-af87-72d3e32568b4,Inbound_Queue,transfer,2831.365,51.137,2600.228
